"unique_plant_ID","ind_number","species","functional_group","date_measurement","date_planting","collector","height_vegetative_str","vegetative_width","leaf_length1","leaf_length2","leaf_length3","number_leaves"
"CHE.hi.ambi.vege.wf.04.11.1",1,"silvul","forb",2021-06-23,2021-06-17,"EI",147,NA,44,45,43,14
"CHE.hi.ambi.vege.wf.04.12.1",1,"daucar","forb",2021-06-23,2021-06-17,"EI",159,NA,145,142,125,4
"CHE.hi.ambi.vege.wf.04.13.1",1,"daucar","forb",2021-06-23,2021-06-17,"EI",82,NA,82,75,73,3
"CHE.hi.ambi.vege.wf.04.14.1",1,"cenjac","forb",2021-06-23,2021-06-17,"EI",130,NA,116,89,102,5
"CHE.hi.ambi.vege.wf.04.15.1",1,"hypper","forb",2021-06-23,2021-06-17,"EI",74,NA,19,19,20,28
"CHE.hi.ambi.vege.wf.04.16.1",1,"brapin","graminoid",2021-06-23,2021-06-17,"EI",107,NA,65,72,43,5
"CHE.hi.ambi.vege.wf.04.17.1",1,"plamed","forb",2021-06-23,2021-06-17,"EI",37,NA,34,28,25,3
"CHE.hi.ambi.vege.wf.04.18.1",1,"hypper","forb",2021-06-23,2021-06-17,"EI",71,NA,16,17,15,28
"CHE.hi.ambi.vege.wf.04.19.1",1,"salpra","forb",2021-06-23,2021-06-17,"EI",51,NA,49,47,48,6
"CHE.hi.ambi.vege.wf.04.20.1",1,"silvul","forb",2021-06-23,2021-06-17,"EI",99,NA,35,35,34,27
"CHE.hi.ambi.vege.wf.04.21.1",1,"medlup","legume",2021-06-23,2021-06-17,"EI",32,NA,9,9,8,5
"CHE.hi.ambi.vege.wf.04.22.1",1,"silvul","forb",2021-06-23,2021-06-17,"EI",107,NA,41,42,47,18
"CHE.hi.ambi.vege.wf.04.23.1",1,"scacol","forb",2021-06-23,2021-06-17,"EI",35,NA,30,28,14,5
"CHE.hi.ambi.vege.wf.04.24.1",1,"scacol","forb",2021-06-23,2021-06-17,"EI",33,NA,25,25,23,6
"CHE.hi.ambi.vege.wf.04.25.1",1,"cenjac","forb",2021-06-23,2021-06-17,"EI",125,NA,118,106,114,6
"CHE.hi.ambi.vege.wf.04.26.1",1,"salpra","forb",2021-06-23,2021-06-17,"EI",41,NA,38,31,31,8
"CHE.hi.ambi.vege.wf.04.27.1",1,"medlup","legume",2021-06-23,2021-06-17,"EI",39,NA,9,10,8,4
"CHE.hi.ambi.vege.wf.04.28.1",1,"salpra","forb",2021-06-23,2021-06-17,"EI",58,NA,45,47,39,7
"CHE.hi.ambi.vege.wf.04.29.1",1,"plamed","forb",2021-06-23,2021-06-17,"EI",49,NA,45,42,35,4
"CHE.hi.ambi.vege.wf.04.30.1",1,"cenjac","forb",2021-06-23,2021-06-17,"EI",145,NA,142,123,130,6
"CHE.hi.ambi.bare.wf.05.01.1",1,"brapin","graminoid",2021-06-23,2021-06-17,"EI",182,NA,154,119,76,7
"CHE.hi.ambi.bare.wf.05.02.1",1,"daucar","forb",2021-06-23,2021-06-17,"EI",136,NA,122,103,103,5
"CHE.hi.ambi.bare.wf.05.03.1",1,"broere","graminoid",2021-06-23,2021-06-17,"EI",400,NA,369,358,212,5
"CHE.hi.ambi.bare.wf.05.04.1",1,"broere","graminoid",2021-06-23,2021-06-17,"EI",335,NA,276,293,128,4
"CHE.hi.ambi.bare.wf.05.05.1",1,"hypper","forb",2021-06-23,2021-06-17,"EI",38,NA,14,15,14,12
"CHE.hi.ambi.bare.wf.05.06.1",1,"scacol","forb",2021-06-23,2021-06-17,"EI",29,NA,24,24,15,6
"CHE.hi.ambi.bare.wf.05.07.1",1,"broere","graminoid",2021-06-23,2021-06-17,"EI",443,NA,401,453,445,5
"CHE.hi.ambi.bare.wf.05.08.1",1,"brapin","graminoid",2021-06-23,2021-06-17,"EI",178,NA,136,88,NA,2
"CHE.hi.ambi.bare.wf.05.09.1",1,"medlup","legume",2021-06-23,2021-06-17,"EI",90,NA,15,15,13,5
"CHE.hi.ambi.bare.wf.05.10.1",1,"plamed","forb",2021-06-23,2021-06-17,"EI",22,NA,18,8,NA,2
"CHE.hi.ambi.bare.wf.05.11.1",1,"silvul","forb",2021-06-23,2021-06-17,"EI",40,NA,30,27,30,12
"CHE.hi.ambi.bare.wf.05.12.1",1,"daucar","forb",2021-06-23,2021-06-17,"EI",96,NA,85,72,59,4
"CHE.hi.ambi.bare.wf.05.13.1",1,"daucar","forb",2021-06-23,2021-06-17,"EI",37,NA,21,NA,NA,1
"CHE.hi.ambi.bare.wf.05.14.1",1,"cenjac","forb",2021-06-23,2021-06-17,"EI",140,NA,132,112,52,3
"CHE.hi.ambi.bare.wf.05.15.1",1,"hypper","forb",2021-06-23,2021-06-17,"EI",69,NA,18,18,19,26
"CHE.hi.ambi.bare.wf.05.16.1",1,"brapin","graminoid",2021-06-23,2021-06-17,"EI",156,NA,128,105,55,4
"CHE.hi.ambi.bare.wf.05.17.1",1,"plamed","forb",2021-06-23,2021-06-17,"EI",51,NA,48,44,28,4
"CHE.hi.ambi.bare.wf.05.18.1",1,"hypper","forb",2021-06-23,2021-06-17,"EI",47,NA,18,16,14,14
"CHE.hi.ambi.bare.wf.05.19.1",1,"salpra","forb",2021-06-23,2021-06-17,"EI",63,NA,59,53,29,6
"CHE.hi.ambi.bare.wf.05.20.1",1,"silvul","forb",2021-06-23,2021-06-17,"EI",31,NA,15,18,19,8
"CHE.hi.ambi.bare.wf.05.21.1",1,"medlup","legume",2021-06-23,2021-06-17,"EI",48,NA,9,9,8,4
"CHE.hi.ambi.bare.wf.05.22.1",1,"silvul","forb",2021-06-23,2021-06-17,"EI",96,NA,39,40,36,27
"CHE.hi.ambi.bare.wf.05.23.1",1,"scacol","forb",2021-06-23,2021-06-17,"EI",35,NA,32,30,16,5
"CHE.hi.ambi.bare.wf.05.24.1",1,"scacol","forb",2021-06-23,2021-06-17,"EI",26,NA,22,23,14,6
"CHE.hi.ambi.bare.wf.05.25.1",1,"cenjac","forb",2021-06-23,2021-06-17,"EI",84,NA,73,36,NA,2
"CHE.hi.ambi.bare.wf.05.26.1",1,"salpra","forb",2021-06-23,2021-06-17,"EI",43,NA,40,38,39,7
"CHE.hi.ambi.bare.wf.05.27.1",1,"medlup","legume",2021-06-23,2021-06-17,"EI",59,NA,10,9,4,3
"CHE.hi.ambi.bare.wf.05.28.1",1,"salpra","forb",2021-06-23,2021-06-17,"EI",40,NA,39,39,38,8
"CHE.hi.ambi.bare.wf.05.29.1",1,"plamed","forb",2021-06-23,2021-06-17,"EI",88,NA,82,79,60,5
"CHE.hi.ambi.bare.wf.05.30.1",1,"cenjac","forb",2021-06-23,2021-06-17,"EI",170,NA,170,26,NA,2
"CHE.hi.warm.vege.wf.05.01.1",1,"brapin","graminoid",2021-06-23,2021-06-17,"EI",151,NA,121,99,72,3
"CHE.hi.warm.vege.wf.05.02.1",1,"daucar","forb",2021-06-23,2021-06-17,"EI",181,NA,155,169,136,5
"CHE.hi.warm.vege.wf.05.03.1",1,"broere","graminoid",2021-06-23,2021-06-17,"EI",409,NA,392,291,292,4
"CHE.hi.warm.vege.wf.05.04.1",1,"broere","graminoid",2021-06-23,2021-06-17,"EI",391,NA,364,317,223,6
"CHE.hi.warm.vege.wf.05.05.1",1,"hypper","forb",2021-06-23,2021-06-17,"EI",46,NA,12,13,13,14
"CHE.hi.warm.vege.wf.05.06.2",2,"scacol","forb",2021-06-23,2021-06-23,"EI",14,NA,14,13,12,4
"CHE.hi.warm.vege.wf.05.07.1",1,"broere","graminoid",2021-06-23,2021-06-17,"EI",455,NA,402,319,362,11
"CHE.hi.warm.vege.wf.05.08.1",1,"brapin","graminoid",2021-06-23,2021-06-17,"EI",263,NA,162,148,90,4
"CHE.hi.warm.vege.wf.05.09.1",1,"medlup","legume",2021-06-23,2021-06-17,"EI",58,NA,10,11,10,4
"CHE.hi.warm.vege.wf.05.10.1",1,"plamed","forb",2021-06-23,2021-06-17,"EI",61,NA,58,47,49,6
"CHE.hi.warm.vege.wf.05.11.1",1,"silvul","forb",2021-06-23,2021-06-17,"EI",85,NA,35,34,33,16
"CHE.hi.warm.vege.wf.05.12.1",1,"daucar","forb",2021-06-23,2021-06-17,"EI",183,NA,162,180,31,4
"CHE.hi.warm.vege.wf.05.13.1",1,"daucar","forb",2021-06-23,2021-06-17,"EI",177,NA,176,166,121,4
"CHE.hi.warm.vege.wf.05.14.1",1,"cenjac","forb",2021-06-23,2021-06-17,"EI",157,NA,143,142,125,7
"CHE.hi.warm.vege.wf.05.15.1",1,"hypper","forb",2021-06-23,2021-06-17,"EI",57,NA,16,15,17,19
"CHE.hi.warm.vege.wf.05.16.1",1,"brapin","graminoid",2021-06-23,2021-06-17,"EI",236,NA,155,111,93,5
"CHE.hi.warm.vege.wf.05.17.1",1,"plamed","forb",2021-06-23,2021-06-17,"EI",58,NA,57,44,28,4
"CHE.hi.warm.vege.wf.05.18.1",1,"hypper","forb",2021-06-23,2021-06-17,"EI",55,NA,16,17,17,16
"CHE.hi.warm.vege.wf.05.19.1",1,"salpra","forb",2021-06-23,2021-06-17,"EI",74,NA,67,58,42,10
"CHE.hi.warm.vege.wf.05.20.1",1,"silvul","forb",2021-06-23,2021-06-17,"EI",71,NA,43,37,35,18
"CHE.hi.warm.vege.wf.05.21.1",1,"medlup","legume",2021-06-23,2021-06-17,"EI",37,NA,8,8,8,4
"CHE.hi.warm.vege.wf.05.22.1",1,"silvul","forb",2021-06-23,2021-06-17,"EI",82,NA,34,40,43,16
"CHE.hi.warm.vege.wf.05.23.1",1,"scacol","forb",2021-06-23,2021-06-17,"EI",28,NA,21,22,17,6
"CHE.hi.warm.vege.wf.05.24.1",1,"scacol","forb",2021-06-23,2021-06-17,"EI",28,NA,23,25,26,5
"CHE.hi.warm.vege.wf.05.25.1",1,"cenjac","forb",2021-06-23,2021-06-17,"EI",72,NA,57,10,NA,2
"CHE.hi.warm.vege.wf.05.26.1",1,"salpra","forb",2021-06-23,2021-06-17,"EI",57,NA,51,47,40,8
"CHE.hi.warm.vege.wf.05.27.1",1,"medlup","legume",2021-06-23,2021-06-17,"EI",27,NA,6,5,5,3
"CHE.hi.warm.vege.wf.05.28.1",1,"salpra","forb",2021-06-23,2021-06-17,"EI",68,NA,63,65,55,8
"CHE.hi.warm.vege.wf.05.29.1",1,"plamed","forb",2021-06-23,2021-06-17,"EI",58,NA,54,56,30,5
"CHE.hi.warm.vege.wf.05.30.1",1,"cenjac","forb",2021-06-23,2021-06-17,"EI",164,NA,161,135,112,5
"CHE.hi.warm.bare.wf.05.01.1",1,"brapin","graminoid",2021-06-23,2021-06-17,"EI",166,NA,135,112,66,8
"CHE.hi.warm.bare.wf.05.02.1",1,"daucar","forb",2021-06-23,2021-06-17,"EI",121,NA,119,83,29,3
"CHE.hi.warm.bare.wf.05.03.1",1,"broere","graminoid",2021-06-23,2021-06-17,"EI",308,NA,245,287,160,4
"CHE.hi.warm.bare.wf.05.04.1",1,"broere","graminoid",2021-06-23,2021-06-17,"EI",292,NA,261,250,256,4
"CHE.hi.warm.bare.wf.05.05.1",1,"hypper","forb",2021-06-23,2021-06-17,"EI",45,NA,17,16,16,12
"CHE.hi.warm.bare.wf.05.06.1",1,"scacol","forb",2021-06-23,2021-06-17,"EI",38,NA,35,36,34,6
"CHE.hi.warm.bare.wf.05.07.1",1,"broere","graminoid",2021-06-23,2021-06-17,"EI",354,NA,319,264,199,5
"CHE.hi.warm.bare.wf.05.08.1",1,"brapin","graminoid",2021-06-23,2021-06-17,"EI",158,NA,117,67,47,5
"CHE.hi.warm.bare.wf.05.09.1",1,"medlup","legume",2021-06-23,2021-06-17,"EI",88,NA,15,14,11,4
"CHE.hi.warm.bare.wf.05.10.1",1,"plamed","forb",2021-06-23,2021-06-17,"EI",47,NA,45,27,26,4
"CHE.hi.warm.bare.wf.05.11.1",1,"silvul","forb",2021-06-23,2021-06-17,"EI",80,NA,29,33,26,17
"CHE.hi.warm.bare.wf.05.12.1",1,"daucar","forb",2021-06-23,2021-06-17,"EI",108,NA,101,86,55,5
"CHE.hi.warm.bare.wf.05.13.1",1,"daucar","forb",2021-06-23,2021-06-17,"EI",128,NA,128,122,98,4
"CHE.hi.warm.bare.wf.05.14.1",1,"cenjac","forb",2021-06-23,2021-06-17,"EI",139,NA,134,122,125,4
"CHE.hi.warm.bare.wf.05.15.1",1,"hypper","forb",2021-06-23,2021-06-17,"EI",57,NA,18,18,18,20
"CHE.hi.warm.bare.wf.05.16.1",1,"brapin","graminoid",2021-06-23,2021-06-17,"EI",244,NA,178,141,87,4
"CHE.hi.warm.bare.wf.05.17.1",1,"plamed","forb",2021-06-23,2021-06-17,"EI",40,NA,39,30,19,4
"CHE.hi.warm.bare.wf.05.18.1",1,"hypper","forb",2021-06-23,2021-06-17,"EI",68,NA,18,18,19,24
"CHE.hi.warm.bare.wf.05.19.1",1,"salpra","forb",2021-06-23,2021-06-17,"EI",56,NA,43,47,36,6
"CHE.hi.warm.bare.wf.05.20.1",1,"silvul","forb",2021-06-23,2021-06-17,"EI",76,NA,29,25,22,10
"CHE.hi.warm.bare.wf.05.21.1",1,"medlup","legume",2021-06-23,2021-06-17,"EI",49,NA,12,3,NA,2
"CHE.hi.warm.bare.wf.05.22.1",1,"silvul","forb",2021-06-23,2021-06-17,"EI",47,NA,38,40,16,21
"CHE.hi.warm.bare.wf.05.23.1",1,"scacol","forb",2021-06-23,2021-06-17,"EI",25,NA,20,18,NA,2
"CHE.hi.warm.bare.wf.05.24.1",1,"scacol","forb",2021-06-23,2021-06-17,"EI",22,NA,20,19,16,4
"CHE.hi.warm.bare.wf.05.25.1",1,"cenjac","forb",2021-06-23,2021-06-17,"EI",142,NA,133,43,NA,2
"CHE.hi.warm.bare.wf.05.26.1",1,"salpra","forb",2021-06-23,2021-06-17,"EI",54,NA,50,50,33,7
"CHE.hi.warm.bare.wf.05.27.1",1,"medlup","legume",2021-06-23,2021-06-17,"EI",36,NA,9,8,6,3
"CHE.hi.warm.bare.wf.05.28.1",1,"salpra","forb",2021-06-23,2021-06-17,"EI",44,NA,42,43,32,7
"CHE.hi.warm.bare.wf.05.29.2",2,"plamed","forb",2021-06-23,2021-06-23,"EI",36,NA,35,33,29,5
"CHE.hi.warm.bare.wf.05.30.1",1,"cenjac","forb",2021-06-23,2021-06-17,"EI",179,NA,174,165,134,5
"CHE.hi.ambi.vege.wf.05.01.1",1,"brapin","graminoid",2021-06-23,2021-06-17,"CB",211,NA,158,121,62,5
"CHE.hi.ambi.vege.wf.05.02.1",1,"daucar","forb",2021-06-23,2021-06-17,"CB",204,NA,177,170,193,6
"CHE.hi.ambi.vege.wf.05.03.1",1,"broere","graminoid",2021-06-23,2021-06-17,"CB",335,NA,258,297,179,4
"CHE.hi.ambi.vege.wf.05.04.1",1,"broere","graminoid",2021-06-23,2021-06-17,"CB",276,NA,247,165,183,4
"CHE.hi.ambi.vege.wf.05.05.1",1,"hypper","forb",2021-06-23,2021-06-17,"CB",70,NA,18,17,18,28
"CHE.hi.ambi.vege.wf.05.06.1",1,"scacol","forb",2021-06-23,2021-06-17,"CB",71,NA,87,63,40,6
"CHE.hi.ambi.vege.wf.05.07.1",1,"broere","graminoid",2021-06-23,2021-06-17,"CB",303,NA,291,237,102,3
"CHE.hi.ambi.vege.wf.05.08.1",1,"brapin","graminoid",2021-06-23,2021-06-17,"CB",225,NA,169,122,100,5
"CHE.hi.ambi.vege.wf.05.09.1",1,"medlup","legume",2021-06-23,2021-06-17,"CB",71,NA,12,12,9,3
"CHE.hi.ambi.vege.wf.05.10.1",1,"plamed","forb",2021-06-23,2021-06-17,"CB",43,NA,41,35,28,4
"CHE.hi.ambi.vege.wf.05.11.1",1,"silvul","forb",2021-06-23,2021-06-17,"CB",74,NA,41,49,47,16
"CHE.hi.ambi.vege.wf.05.12.1",1,"daucar","forb",2021-06-23,2021-06-17,"CB",150,NA,141,141,132,5
"CHE.hi.ambi.vege.wf.05.13.1",1,"daucar","forb",2021-06-23,2021-06-17,"CB",196,NA,162,189,156,4
"CHE.hi.ambi.vege.wf.05.14.1",1,"cenjac","forb",2021-06-23,2021-06-17,"CB",168,NA,166,142,127,7
"CHE.hi.ambi.vege.wf.05.15.1",1,"hypper","forb",2021-06-23,2021-06-17,"CB",52,NA,17,17,17,13
"CHE.hi.ambi.vege.wf.05.16.1",1,"brapin","graminoid",2021-06-23,2021-06-17,"CB",118,NA,95,74,40,6
"CHE.hi.ambi.vege.wf.05.17.1",1,"plamed","forb",2021-06-23,2021-06-17,"CB",31,NA,27,17,15,4
"CHE.hi.ambi.vege.wf.05.18.1",1,"hypper","forb",2021-06-23,2021-06-17,"CB",61,NA,18,19,18,20
"CHE.hi.ambi.vege.wf.05.19.1",1,"salpra","forb",2021-06-23,2021-06-17,"CB",64,NA,60,59,37,8
"CHE.hi.ambi.vege.wf.05.20.1",1,"silvul","forb",2021-06-23,2021-06-17,"CB",159,NA,37,32,36,17
"CHE.hi.ambi.vege.wf.05.21.1",1,"medlup","legume",2021-06-23,2021-06-17,"CB",76,NA,14,14,12,4
"CHE.hi.ambi.vege.wf.05.22.1",1,"silvul","forb",2021-06-23,2021-06-17,"CB",50,NA,39,40,40,18
"CHE.hi.ambi.vege.wf.05.23.1",1,"scacol","forb",2021-06-23,2021-06-17,"CB",20,NA,20,19,17,8
"CHE.hi.ambi.vege.wf.05.24.1",1,"scacol","forb",2021-06-23,2021-06-17,"CB",45,NA,44,43,35,5
"CHE.hi.ambi.vege.wf.05.25.1",1,"cenjac","forb",2021-06-23,2021-06-17,"CB",99,NA,95,88,47,NA
"CHE.hi.ambi.vege.wf.05.26.1",1,"salpra","forb",2021-06-23,2021-06-17,"CB",81,NA,69,76,45,8
"CHE.hi.ambi.vege.wf.05.27.1",1,"medlup","legume",2021-06-23,2021-06-17,"CB",85,NA,16,14,14,5
"CHE.hi.ambi.vege.wf.05.28.1",1,"salpra","forb",2021-06-23,2021-06-17,"CB",58,NA,50,52,44,8
"CHE.hi.ambi.vege.wf.05.29.1",1,"plamed","forb",2021-06-23,2021-06-17,"CB",44,NA,39,31,16,4
"CHE.hi.ambi.vege.wf.05.30.1",1,"cenjac","forb",2021-06-23,2021-06-17,"CB",221,NA,214,183,165,5
"CHE.hi.warm.bare.wf.06.01.1",1,"brapin","graminoid",2021-06-24,2021-06-17,"CB",116,NA,71,85,61,4
"CHE.hi.warm.bare.wf.06.02.2",2,"daucar","forb",2021-06-24,2021-06-24,"CB",137,NA,128,131,82,7
"CHE.hi.warm.bare.wf.06.03.1",1,"broere","graminoid",2021-06-24,2021-06-17,"CB",260,NA,224,NA,NA,2
"CHE.hi.warm.bare.wf.06.04.1",1,"broere","graminoid",2021-06-24,2021-06-17,"CB",312,NA,259,228,274,5
"CHE.hi.warm.bare.wf.06.05.1",1,"hypper","forb",2021-06-24,2021-06-17,"CB",55,NA,16,15,17,24
"CHE.hi.warm.bare.wf.06.06.1",1,"scacol","forb",2021-06-24,2021-06-17,"CB",68,NA,77,67,65,6
"CHE.hi.warm.bare.wf.06.07.1",1,"broere","graminoid",2021-06-24,2021-06-17,"CB",180,NA,161,96,115,5
"CHE.hi.warm.bare.wf.06.08.1",1,"brapin","graminoid",2021-06-24,2021-06-17,"CB",142,NA,101,99,29,4
"CHE.hi.warm.bare.wf.06.09.1",1,"medlup","legume",2021-06-24,2021-06-17,"CB",77,NA,13,12,10,6
"CHE.hi.warm.bare.wf.06.10.1",1,"plamed","forb",2021-06-24,2021-06-17,"CB",49,NA,49,34,16,5
"CHE.hi.warm.bare.wf.06.11.1",1,"silvul","forb",2021-06-24,2021-06-17,"CB",116,NA,40,37,39,18
"CHE.hi.warm.bare.wf.06.12.2",2,"daucar","forb",2021-06-24,2021-06-24,"CB",208,NA,205,194,135,5
"CHE.hi.warm.bare.wf.06.13.1",1,"daucar","forb",2021-06-24,2021-06-17,"CB",72,NA,62,5,1,3
"CHE.hi.warm.bare.wf.06.14.1",1,"cenjac","forb",2021-06-24,2021-06-17,"CB",110,NA,37,98,46,4
"CHE.hi.warm.bare.wf.06.15.1",1,"hypper","forb",2021-06-24,2021-06-17,"CB",62,NA,19,18,18,30
"CHE.hi.warm.bare.wf.06.16.1",1,"brapin","graminoid",2021-06-24,2021-06-17,"CB",187,NA,84,106,148,7
"CHE.hi.warm.bare.wf.06.17.1",1,"plamed","forb",2021-06-24,2021-06-17,"CB",54,NA,52,34,18,4
"CHE.hi.warm.bare.wf.06.18.1",1,"hypper","forb",2021-06-24,2021-06-17,"CB",59,NA,15,17,18,38
"CHE.hi.warm.bare.wf.06.19.1",1,"salpra","forb",2021-06-24,2021-06-17,"CB",56,NA,54,54,40,10
"CHE.hi.warm.bare.wf.06.20.1",1,"silvul","forb",2021-06-24,2021-06-17,"CB",75,NA,39,31,31,9
"CHE.hi.warm.bare.wf.06.21.1",1,"medlup","legume",2021-06-24,2021-06-17,"CB",74,NA,14,14,12,4
"CHE.hi.warm.bare.wf.06.22.1",1,"silvul","forb",2021-06-24,2021-06-17,"CB",55,NA,32,34,39,10
"CHE.hi.warm.bare.wf.06.23.1",1,"scacol","forb",2021-06-24,2021-06-17,"CB",47,NA,44,44,40,7
"CHE.hi.warm.bare.wf.06.24.1",1,"scacol","forb",2021-06-24,2021-06-17,"CB",95,NA,85,75,42,6
"CHE.hi.warm.bare.wf.06.25.1",1,"cenjac","forb",2021-06-24,2021-06-17,"CB",35,NA,28,7,NA,2
"CHE.hi.warm.bare.wf.06.26.1",1,"salpra","forb",2021-06-24,2021-06-17,"CB",52,NA,50,47,42,8
"CHE.hi.warm.bare.wf.06.27.1",1,"medlup","legume",2021-06-24,2021-06-17,"CB",80,NA,14,14,12,5
"CHE.hi.warm.bare.wf.06.28.1",1,"salpra","forb",2021-06-24,2021-06-17,"CB",57,NA,52,42,47,7
"CHE.hi.warm.bare.wf.06.29.1",1,"plamed","forb",2021-06-24,2021-06-17,"CB",55,NA,55,50,41,NA
"CHE.hi.warm.bare.wf.06.30.1",1,"cenjac","forb",2021-06-24,2021-06-17,"CB",135,NA,112,84,75,6
"CHE.hi.ambi.vege.wf.06.01.1",1,"brapin","graminoid",2021-06-24,2021-06-17,"CB",223,NA,147,78,107,5
"CHE.hi.ambi.vege.wf.06.02.1",1,"daucar","forb",2021-06-24,2021-06-17,"CB",148,NA,138,122,119,6
"CHE.hi.ambi.vege.wf.06.03.1",1,"broere","graminoid",2021-06-24,2021-06-17,"CB",302,NA,179,276,220,4
"CHE.hi.ambi.vege.wf.06.04.1",1,"broere","graminoid",2021-06-24,2021-06-17,"CB",210,NA,182,184,88,4
"CHE.hi.ambi.vege.wf.06.05.1",1,"hypper","forb",2021-06-24,2021-06-17,"CB",42,NA,15,16,15,26
"CHE.hi.ambi.vege.wf.06.06.1",1,"scacol","forb",2021-06-24,2021-06-17,"CB",52,NA,47,46,45,8
"CHE.hi.ambi.vege.wf.06.07.1",1,"broere","graminoid",2021-06-24,2021-06-17,"CB",295,NA,260,180,201,4
"CHE.hi.ambi.vege.wf.06.08.1",1,"brapin","graminoid",2021-06-24,2021-06-17,"CB",160,NA,110,111,71,4
"CHE.hi.ambi.vege.wf.06.09.1",1,"medlup","legume",2021-06-24,2021-06-17,"CB",52,NA,11,10,10,5
"CHE.hi.ambi.vege.wf.06.10.1",1,"plamed","forb",2021-06-24,2021-06-17,"CB",71,NA,69,64,59,6
"CHE.hi.ambi.vege.wf.06.11.1",1,"silvul","forb",2021-06-24,2021-06-17,"CB",56,NA,39,41,48,14
"CHE.hi.ambi.vege.wf.06.12.1",1,"daucar","forb",2021-06-24,2021-06-17,"CB",199,NA,186,148,130,6
"CHE.hi.ambi.vege.wf.06.13.1",1,"daucar","forb",2021-06-24,2021-06-17,"CB",164,NA,109,145,135,4
"CHE.hi.ambi.vege.wf.06.14.1",1,"cenjac","forb",2021-06-24,2021-06-17,"CB",120,NA,115,80,55,4
"CHE.hi.ambi.vege.wf.06.15.1",1,"hypper","forb",2021-06-24,2021-06-17,"CB",74,NA,22,21,20,30
"CHE.hi.ambi.vege.wf.06.16.1",1,"brapin","graminoid",2021-06-24,2021-06-17,"CB",153,NA,102,88,66,5
"CHE.hi.ambi.vege.wf.06.17.1",1,"plamed","forb",2021-06-24,2021-06-17,"CB",65,NA,67,49,39,4
"CHE.hi.ambi.vege.wf.06.18.1",1,"hypper","forb",2021-06-24,2021-06-17,"CB",48,NA,14,14,12,12
"CHE.hi.ambi.vege.wf.06.19.1",1,"salpra","forb",2021-06-24,2021-06-17,"CB",46,NA,45,40,49,10
"CHE.hi.ambi.vege.wf.06.20.1",1,"silvul","forb",2021-06-24,2021-06-17,"CB",120,NA,50,48,41,16
"CHE.hi.ambi.vege.wf.06.21.1",1,"medlup","legume",2021-06-24,2021-06-17,"CB",85,NA,17,15,14,6
"CHE.hi.ambi.vege.wf.06.22.1",1,"silvul","forb",2021-06-24,2021-06-17,"CB",94,NA,41,42,38,20
"CHE.hi.ambi.vege.wf.06.23.1",1,"scacol","forb",2021-06-24,2021-06-17,"CB",92,NA,71,71,91,8
"CHE.hi.ambi.vege.wf.06.24.1",1,"scacol","forb",2021-06-24,2021-06-17,"CB",85,NA,80,72,84,7
"CHE.hi.ambi.vege.wf.06.25.1",1,"cenjac","forb",2021-06-24,2021-06-17,"CB",162,NA,132,157,123,5
"CHE.hi.ambi.vege.wf.06.26.1",1,"salpra","forb",2021-06-24,2021-06-17,"CB",77,NA,64,60,45,8
"CHE.hi.ambi.vege.wf.06.27.1",1,"medlup","legume",2021-06-24,2021-06-17,"CB",64,NA,9,10,7,6
"CHE.hi.ambi.vege.wf.06.28.1",1,"salpra","forb",2021-06-24,2021-06-17,"CB",60,NA,57,52,45,9
"CHE.hi.ambi.vege.wf.06.29.1",1,"plamed","forb",2021-06-24,2021-06-17,"CB",72,NA,66,35,45,6
"CHE.hi.ambi.vege.wf.06.30.1",1,"cenjac","forb",2021-06-24,2021-06-17,"CB",174,NA,127,87,80,6
"CHE.hi.ambi.bare.wf.06.01.1",1,"brapin","graminoid",2021-06-24,2021-06-17,"CB",165,NA,130,114,60,6
"CHE.hi.ambi.bare.wf.06.02.1",1,"daucar","forb",2021-06-24,2021-06-17,"CB",170,NA,98,166,150,5
"CHE.hi.ambi.bare.wf.06.03.1",1,"broere","graminoid",2021-06-24,2021-06-17,"CB",204,NA,155,187,65,3
"CHE.hi.ambi.bare.wf.06.04.1",1,"broere","graminoid",2021-06-24,2021-06-17,"CB",200,NA,183,176,149,6
"CHE.hi.ambi.bare.wf.06.05.1",1,"hypper","forb",2021-06-24,2021-06-17,"CB",73,NA,18,19,20,49
"CHE.hi.ambi.bare.wf.06.06.1",1,"scacol","forb",2021-06-24,2021-06-17,"CB",67,NA,65,64,56,8
"CHE.hi.ambi.bare.wf.06.07.1",1,"broere","graminoid",2021-06-24,2021-06-17,"CB",260,NA,239,161,188,4
"CHE.hi.ambi.bare.wf.06.08.1",1,"brapin","graminoid",2021-06-24,2021-06-17,"CB",132,NA,71,102,55,5
"CHE.hi.ambi.bare.wf.06.09.1",1,"medlup","legume",2021-06-24,2021-06-17,"CB",106,NA,16,15,13,6
"CHE.hi.ambi.bare.wf.06.10.1",1,"plamed","forb",2021-06-24,2021-06-17,"CB",48,NA,46,44,21,5
"CHE.hi.ambi.bare.wf.06.11.1",1,"silvul","forb",2021-06-24,2021-06-17,"CB",138,NA,44,50,40,23
"CHE.hi.ambi.bare.wf.06.12.1",1,"daucar","forb",2021-06-24,2021-06-17,"CB",190,NA,180,156,152,4
"CHE.hi.ambi.bare.wf.06.13.1",1,"daucar","forb",2021-06-24,2021-06-17,"CB",137,NA,133,135,66,3
"CHE.hi.ambi.bare.wf.06.14.1",1,"cenjac","forb",2021-06-24,2021-06-17,"CB",125,NA,115,110,95,7
