unique_plant_ID,species,functional_group,date_measurement,date_planting,collector,flower_status,biomass,height_vegetative_str,number_leaves
CHE.hi.warm.vege.wf.03.02.1,daucar,forb,2021-06-22,2021-06-17,EI,0,0.03941268292413722,115,3
CHE.hi.warm.vege.wf.03.03.1,broere,graminoid,2021-06-22,2021-06-17,EI,0,0.07646296027867779,188,8
CHE.hi.warm.vege.wf.03.04.1,broere,graminoid,2021-06-22,2021-06-17,EI,0,0.08998022874079054,238,7
CHE.hi.warm.vege.wf.03.05.1,hypper,forb,2021-06-22,2021-06-17,EI,0,0.013380263332705505,40,10
CHE.hi.warm.vege.wf.03.06.1,scacol,forb,2021-06-22,2021-06-17,EI,0,0.07561208481969327,38,9
CHE.hi.warm.vege.wf.03.07.1,broere,graminoid,2021-06-22,2021-06-17,EI,0,0.0707032507963367,372,4
CHE.hi.warm.vege.wf.03.08.1,brapin,graminoid,2021-06-22,2021-06-17,EI,0,0.019939674806759365,157,3
CHE.hi.warm.vege.wf.03.09.1,medlup,legume,2021-06-22,2021-06-17,EI,0,0.03229658986205021,86,5
CHE.hi.warm.vege.wf.03.10.1,plamed,forb,2021-06-22,2021-06-17,EI,0,0.06625165812978179,46,4
CHE.hi.warm.vege.wf.03.11.1,silvul,forb,2021-06-22,2021-06-17,EI,0,0.06627681993171289,77,14
CHE.hi.warm.vege.wf.03.12.1,daucar,forb,2021-06-22,2021-06-17,EI,0,0.11687813659456583,148,4
CHE.hi.warm.vege.wf.03.13.1,daucar,forb,2021-06-22,2021-06-17,EI,0,0.04651742408215958,88,4
CHE.hi.warm.vege.wf.03.14.1,cenjac,forb,2021-06-22,2021-06-17,EI,0,0.07393268804281712,135,5
CHE.hi.warm.vege.wf.03.15.1,hypper,forb,2021-06-22,2021-06-17,EI,0,0.0381291352482111,47,24
CHE.hi.warm.vege.wf.03.16.1,brapin,graminoid,2021-06-22,2021-06-17,EI,0,0.1367246107394058,276,9
CHE.hi.warm.vege.wf.03.17.1,plamed,forb,2021-06-22,2021-06-17,EI,0,0.030374915118726486,69,2
CHE.hi.warm.vege.wf.03.18.1,hypper,forb,2021-06-22,2021-06-17,EI,0,0.04027459688897622,69,22
CHE.hi.warm.vege.wf.03.19.1,salpra,forb,2021-06-22,2021-06-17,EI,0,0.11722419707389226,77,6
CHE.hi.warm.vege.wf.03.20.1,silvul,forb,2021-06-22,2021-06-17,EI,0,0.07355965168867233,91,14
CHE.hi.warm.vege.wf.03.21.1,medlup,legume,2021-06-22,2021-06-17,EI,0,0.03480967022573102,75,5
CHE.hi.warm.vege.wf.03.22.1,silvul,forb,2021-06-22,2021-06-17,EI,0,0.06914452609210658,70,16
CHE.hi.warm.vege.wf.03.23.1,scacol,forb,2021-06-22,2021-06-17,EI,0,0.030362840000104804,30,7
CHE.hi.warm.vege.wf.03.24.1,scacol,forb,2021-06-22,2021-06-17,EI,0,0.033679551187718995,28,7
CHE.hi.warm.vege.wf.03.25.1,cenjac,forb,2021-06-22,2021-06-17,EI,0,0.0961690758569668,132,6
CHE.hi.warm.vege.wf.03.26.1,salpra,forb,2021-06-22,2021-06-17,EI,0,0.05701658562694749,48,6
CHE.hi.warm.vege.wf.03.27.1,medlup,legume,2021-06-22,2021-06-17,EI,0,0.027152492636234035,63,5
CHE.hi.warm.vege.wf.03.28.1,salpra,forb,2021-06-22,2021-06-17,EI,0,0.09621130075136763,62,6
CHE.hi.warm.vege.wf.03.29.1,plamed,forb,2021-06-22,2021-06-17,EI,0,0.059554001255770705,56,4
CHE.hi.warm.vege.wf.03.30.1,cenjac,forb,2021-06-22,2021-06-17,EI,0,0.046208292498705776,125,4
CHE.hi.ambi.bare.wf.04.01.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.03248085655367401,164,4
CHE.hi.ambi.bare.wf.04.02.2,daucar,forb,2021-06-23,2021-06-23,EI,0,0.32212571934344303,205,6
CHE.hi.ambi.bare.wf.04.03.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.1457905195391412,375,8
CHE.hi.ambi.bare.wf.04.04.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.0450984031935127,407,3
CHE.hi.ambi.bare.wf.04.05.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.053615631030286486,69,28
CHE.hi.ambi.bare.wf.04.06.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.03434292090475505,28,7
CHE.hi.ambi.bare.wf.04.07.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.08146176076670114,290,6
CHE.hi.ambi.bare.wf.04.08.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.02260151792566833,103,5
CHE.hi.ambi.bare.wf.04.09.2,medlup,legume,2021-06-23,2021-06-23,EI,0,0.05058323158376701,98,6
CHE.hi.ambi.bare.wf.04.10.2,plamed,forb,2021-06-23,2021-06-23,EI,0,0.16540217206754596,48,7
CHE.hi.ambi.bare.wf.04.11.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.024587713232506216,42,9
CHE.hi.ambi.bare.wf.04.12.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.04008792197588456,149,3
CHE.hi.ambi.bare.wf.04.13.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.002844447944530077,64,1
CHE.hi.ambi.bare.wf.04.14.2,cenjac,forb,2021-06-23,2021-06-23,EI,0,0.032297495303153026,135,3
CHE.hi.ambi.bare.wf.04.15.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.01423005202460873,56,9
CHE.hi.ambi.bare.wf.04.16.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.06836003645473655,163,6
CHE.hi.ambi.bare.wf.04.17.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.021887038727786527,32,4
CHE.hi.ambi.bare.wf.04.18.2,hypper,forb,2021-06-23,2021-06-23,EI,0,0.05958262299894864,77,30
CHE.hi.ambi.bare.wf.04.19.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.013712338196374579,46,3
CHE.hi.ambi.bare.wf.04.20.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.015266247296266402,47,6
CHE.hi.ambi.bare.wf.04.21.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.012145546926088505,67,3
CHE.hi.ambi.bare.wf.04.22.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.06706995806926169,101,12
CHE.hi.ambi.bare.wf.04.23.2,scacol,forb,2021-06-23,2021-06-23,EI,0,0.01649734480871507,30,4
CHE.hi.ambi.bare.wf.04.24.2,scacol,forb,2021-06-23,2021-06-23,EI,0,0.025648312992512714,29,6
CHE.hi.ambi.bare.wf.04.25.2,cenjac,forb,2021-06-23,2021-06-23,EI,0,0.06747074595013655,121,5
CHE.hi.ambi.bare.wf.04.26.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.04814742129489288,63,5
CHE.hi.ambi.bare.wf.04.27.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.009567760301258487,58,3
CHE.hi.ambi.bare.wf.04.28.2,salpra,forb,2021-06-23,2021-06-23,EI,0,0.07087283507085182,44,7
CHE.hi.ambi.bare.wf.04.29.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.017277697374286145,55,3
CHE.hi.ambi.bare.wf.04.30.2,cenjac,forb,2021-06-23,2021-06-23,EI,0,0.10026271249151474,148,6
CHE.hi.warm.vege.wf.04.01.1,brapin,graminoid,2021-06-22,2021-06-17,EI,0,0.02577502270263687,166,3
CHE.hi.warm.vege.wf.04.02.1,daucar,forb,2021-06-22,2021-06-17,EI,0,0.07403839241763507,156,3
CHE.hi.warm.vege.wf.04.03.1,broere,graminoid,2021-06-22,2021-06-17,EI,0,0.10362597311356302,322,6
CHE.hi.warm.vege.wf.04.04.1,broere,graminoid,2021-06-22,2021-06-17,EI,0,0.11388866880848954,292,7
CHE.hi.warm.vege.wf.04.05.1,hypper,forb,2021-06-22,2021-06-17,EI,0,0.013240586863825851,34,12
CHE.hi.warm.vege.wf.04.06.1,scacol,forb,2021-06-22,2021-06-17,EI,0,0.01870820650922191,39,4
CHE.hi.warm.vege.wf.04.07.1,broere,graminoid,2021-06-22,2021-06-17,EI,0,0.11411426624124169,305,7
CHE.hi.warm.vege.wf.04.08.1,brapin,graminoid,2021-06-22,2021-06-17,EI,0,0.034097280781070834,233,3
CHE.hi.warm.vege.wf.04.09.1,medlup,legume,2021-06-22,2021-06-17,EI,0,0.04064415451973102,68,7
CHE.hi.warm.vege.wf.04.10.1,plamed,forb,2021-06-22,2021-06-17,EI,0,0.02724729044325295,34,4
CHE.hi.warm.vege.wf.04.11.1,silvul,forb,2021-06-22,2021-06-17,EI,0,0.027095847800306706,41,10
CHE.hi.warm.vege.wf.04.12.1,daucar,forb,2021-06-22,2021-06-17,EI,0,0.07868468015615752,127,4
CHE.hi.warm.vege.wf.04.13.1,daucar,forb,2021-06-22,2021-06-17,EI,0,0.02875346460491136,130,3
CHE.hi.warm.vege.wf.04.14.1,cenjac,forb,2021-06-22,2021-06-17,EI,0,0.07309912630082761,134,5
CHE.hi.warm.vege.wf.04.15.1,hypper,forb,2021-06-22,2021-06-17,EI,0,0.06873306561120246,74,32
CHE.hi.warm.vege.wf.04.16.1,brapin,graminoid,2021-06-22,2021-06-17,EI,0,0.02552837492984011,143,4
CHE.hi.warm.vege.wf.04.17.1,plamed,forb,2021-06-22,2021-06-17,EI,0,0.023494491306063597,43,4
CHE.hi.warm.vege.wf.04.18.1,hypper,forb,2021-06-22,2021-06-17,EI,0,0.016587003783313736,42,12
CHE.hi.warm.vege.wf.04.19.1,salpra,forb,2021-06-22,2021-06-17,EI,0,0.14542080638221264,59,8
CHE.hi.warm.vege.wf.04.20.1,silvul,forb,2021-06-22,2021-06-17,EI,0,0.030457460169479096,35,13
CHE.hi.warm.vege.wf.04.21.1,medlup,legume,2021-06-22,2021-06-17,EI,0,0.046071175800068725,70,7
CHE.hi.warm.vege.wf.04.22.1,silvul,forb,2021-06-22,2021-06-17,EI,0,0.07999224820683379,85,16
CHE.hi.warm.vege.wf.04.23.1,scacol,forb,2021-06-22,2021-06-17,EI,0,0.008207569755264961,31,2
CHE.hi.warm.vege.wf.04.24.1,scacol,forb,2021-06-22,2021-06-17,EI,0,0.026158943511616767,30,6
CHE.hi.warm.vege.wf.04.25.1,cenjac,forb,2021-06-22,2021-06-17,EI,0,0.12668605139895625,132,7
CHE.hi.warm.vege.wf.04.26.1,salpra,forb,2021-06-22,2021-06-17,EI,0,0.13109762500051275,93,5
CHE.hi.warm.vege.wf.04.27.1,medlup,legume,2021-06-22,2021-06-17,EI,0,0.03561642241352671,89,6
CHE.hi.warm.vege.wf.04.28.1,salpra,forb,2021-06-22,2021-06-17,EI,0,0.11583496711730687,95,4
CHE.hi.warm.vege.wf.04.29.1,plamed,forb,2021-06-22,2021-06-17,EI,0,0.018625607733078923,32,4
CHE.hi.warm.vege.wf.04.30.1,cenjac,forb,2021-06-22,2021-06-17,EI,0,0.0892640240476457,121,6
CHE.hi.warm.bare.wf.04.01.1,brapin,graminoid,2021-06-23,2021-06-17,PS,0,0.06541762139805937,164,7
CHE.hi.warm.bare.wf.04.02.1,daucar,forb,2021-06-23,2021-06-17,PS,0,0.041562166371299517,138,3
CHE.hi.warm.bare.wf.04.03.1,broere,graminoid,2021-06-23,2021-06-17,PS,0,0.1322140227020062,336,7
CHE.hi.warm.bare.wf.04.04.1,broere,graminoid,2021-06-23,2021-06-17,PS,0,0.13143258460403628,362,7
CHE.hi.warm.bare.wf.04.05.1,hypper,forb,2021-06-23,2021-06-17,PS,0,0.04148008875479405,68,24
CHE.hi.warm.bare.wf.04.06.1,scacol,forb,2021-06-23,2021-06-17,PS,0,0.00768483900135702,19,4
CHE.hi.warm.bare.wf.04.07.1,broere,graminoid,2021-06-23,2021-06-17,PS,0,0.10357475358614351,342,6
CHE.hi.warm.bare.wf.04.08.1,brapin,graminoid,2021-06-23,2021-06-17,PS,0,0.09860175648200376,220,7
CHE.hi.warm.bare.wf.04.09.1,medlup,legume,2021-06-23,2021-06-17,PS,0,0.027626409038398744,59,5
CHE.hi.warm.bare.wf.04.10.1,plamed,forb,2021-06-23,2021-06-17,PS,0,0.1151825713855989,55,5
CHE.hi.warm.bare.wf.04.11.1,silvul,forb,2021-06-23,2021-06-17,PS,0,0.11798187655804031,92,21
CHE.hi.warm.bare.wf.04.12.1,daucar,forb,2021-06-23,2021-06-17,PS,0,0.013436438821431829,96,2
CHE.hi.warm.bare.wf.04.13.1,daucar,forb,2021-06-23,2021-06-17,PS,0,0.19267482011686807,141,5
CHE.hi.warm.bare.wf.04.14.1,cenjac,forb,2021-06-23,2021-06-17,PS,0,0.08035420785387001,145,5
CHE.hi.warm.bare.wf.04.15.1,hypper,forb,2021-06-23,2021-06-17,PS,0,0.035735493083060295,52,22
CHE.hi.warm.bare.wf.04.16.1,brapin,graminoid,2021-06-23,2021-06-17,PS,0,0.06592077499907228,190,6
CHE.hi.warm.bare.wf.04.17.1,plamed,forb,2021-06-23,2021-06-17,PS,0,0.05335506472133922,39,5
CHE.hi.warm.bare.wf.04.18.1,hypper,forb,2021-06-23,2021-06-17,PS,0,0.015590463242944818,43,12
CHE.hi.warm.bare.wf.04.19.1,salpra,forb,2021-06-23,2021-06-17,PS,0,0.08019957083356202,39,8
CHE.hi.warm.bare.wf.04.20.1,silvul,forb,2021-06-23,2021-06-17,PS,0,0.06794210096651249,69,16
CHE.hi.warm.bare.wf.04.21.1,medlup,legume,2021-06-23,2021-06-17,PS,0,0.03384632934459199,72,5
CHE.hi.warm.bare.wf.04.22.1,silvul,forb,2021-06-23,2021-06-17,PS,0,0.032592264372518207,34,14
CHE.hi.warm.bare.wf.04.23.1,scacol,forb,2021-06-23,2021-06-17,PS,0,0.009017981646355278,21,4
CHE.hi.warm.bare.wf.04.24.1,scacol,forb,2021-06-23,2021-06-17,PS,0,0.014352188714151035,32,5
CHE.hi.warm.bare.wf.04.25.2,cenjac,forb,2021-06-23,2021-06-24,PS,0,0.09540102972386698,135,6
CHE.hi.warm.bare.wf.04.26.1,salpra,forb,2021-06-23,2021-06-17,PS,0,0.14618368476341875,48,10
CHE.hi.warm.bare.wf.04.27.1,medlup,legume,2021-06-23,2021-06-17,PS,0,0.003313917724057202,31,2
CHE.hi.warm.bare.wf.04.28.1,salpra,forb,2021-06-23,2021-06-17,PS,0,0.06895988108351711,46,6
CHE.hi.warm.bare.wf.04.29.1,plamed,forb,2021-06-23,2021-06-17,PS,0,0.03512754329670172,42,4
CHE.hi.warm.bare.wf.04.30.2,cenjac,forb,2021-06-23,2021-06-24,PS,0,0.14271632262997755,152,7
CHE.hi.ambi.vege.wf.04.01.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.017832596166941012,116,4
CHE.hi.ambi.vege.wf.04.02.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.17686337424965182,160,4
CHE.hi.ambi.vege.wf.04.03.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.08513768691864057,353,5
CHE.hi.ambi.vege.wf.04.04.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.06711242424497672,373,4
CHE.hi.ambi.vege.wf.04.05.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.01572180189997057,41,12
CHE.hi.ambi.vege.wf.04.06.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.013011578755102423,20,5
CHE.hi.ambi.vege.wf.04.07.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.08428173935426485,368,5
CHE.hi.ambi.vege.wf.04.08.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.022015783920903188,136,4
CHE.hi.ambi.vege.wf.04.09.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.03786164723208331,95,5
CHE.hi.ambi.vege.wf.04.10.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.019255456789999778,32,4
CHE.hi.ambi.vege.wf.04.11.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.11389436786234215,147,14
CHE.hi.ambi.vege.wf.04.12.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.15067522225871416,159,4
CHE.hi.ambi.vege.wf.04.13.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.04131720595132646,82,3
CHE.hi.ambi.vege.wf.04.14.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.06541801877788786,130,5
CHE.hi.ambi.vege.wf.04.15.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.055994567430086566,74,28
CHE.hi.ambi.vege.wf.04.16.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.022227915552627778,107,5
CHE.hi.ambi.vege.wf.04.17.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.020716677515017986,37,3
CHE.hi.ambi.vege.wf.04.18.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.051066204298698493,71,28
CHE.hi.ambi.vege.wf.04.19.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.09050761073017646,51,6
CHE.hi.ambi.vege.wf.04.20.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.16071468676686734,99,27
CHE.hi.ambi.vege.wf.04.21.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.021290681133930543,32,5
CHE.hi.ambi.vege.wf.04.22.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.11477232147434654,107,18
CHE.hi.ambi.vege.wf.04.23.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.022080260598798557,35,5
CHE.hi.ambi.vege.wf.04.24.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.028254785297499505,33,6
CHE.hi.ambi.vege.wf.04.25.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.08994372637349513,125,6
CHE.hi.ambi.vege.wf.04.26.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.0769746450857246,41,8
CHE.hi.ambi.vege.wf.04.27.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.01619267066245056,39,4
CHE.hi.ambi.vege.wf.04.28.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.0961152912176818,58,7
CHE.hi.ambi.vege.wf.04.29.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.06629944623138125,49,4
CHE.hi.ambi.vege.wf.04.30.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.10560535112252686,145,6
CHE.hi.ambi.bare.wf.05.01.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.0739592920232984,182,7
CHE.hi.ambi.bare.wf.05.02.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.14538417562402817,136,5
CHE.hi.ambi.bare.wf.05.03.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.0970376165885655,400,5
CHE.hi.ambi.bare.wf.05.04.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.056192639331657385,335,4
CHE.hi.ambi.bare.wf.05.05.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.015224810436096591,38,12
CHE.hi.ambi.bare.wf.05.06.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.023022667377685452,29,6
CHE.hi.ambi.bare.wf.05.07.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.12750430307400795,443,5
CHE.hi.ambi.bare.wf.05.08.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.01718630464866743,178,2
CHE.hi.ambi.bare.wf.05.09.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.03575550833220879,90,5
CHE.hi.ambi.bare.wf.05.10.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.0020663971309623297,22,2
CHE.hi.ambi.bare.wf.05.11.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.03160944386960187,40,12
CHE.hi.ambi.bare.wf.05.12.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.05135742488637312,96,4
CHE.hi.ambi.bare.wf.05.13.1,daucar,forb,2021-06-23,2021-06-17,EI,0,7.025707514332111e-4,37,1
CHE.hi.ambi.bare.wf.05.14.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.030052232734890893,140,3
CHE.hi.ambi.bare.wf.05.15.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.049195028511299914,69,26
CHE.hi.ambi.bare.wf.05.16.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.030948449109002935,156,4
CHE.hi.ambi.bare.wf.05.17.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.06330744880176718,51,4
CHE.hi.ambi.bare.wf.05.18.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.020498938785439437,47,14
CHE.hi.ambi.bare.wf.05.19.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.08815941866154567,63,6
CHE.hi.ambi.bare.wf.05.20.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.015482475598480913,31,8
CHE.hi.ambi.bare.wf.05.21.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.01444625529041633,48,4
CHE.hi.ambi.bare.wf.05.22.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.15904864182370576,96,27
CHE.hi.ambi.bare.wf.05.23.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.024726409770152738,35,5
CHE.hi.ambi.bare.wf.05.24.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.02104612618764245,26,6
CHE.hi.ambi.bare.wf.05.25.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.00892054598659849,84,2
CHE.hi.ambi.bare.wf.05.26.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.08148300686229444,43,7
CHE.hi.ambi.bare.wf.05.27.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.007854447347205345,59,3
CHE.hi.ambi.bare.wf.05.28.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.09495008602994927,40,8
CHE.hi.ambi.bare.wf.05.29.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.30181817139183026,88,5
CHE.hi.ambi.bare.wf.05.30.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.017533872757395416,170,2
CHE.hi.warm.vege.wf.05.01.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.02223919797272877,151,3
CHE.hi.warm.vege.wf.05.02.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.25173978340004916,181,5
CHE.hi.warm.vege.wf.05.03.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.07605478220328848,409,4
CHE.hi.warm.vege.wf.05.04.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.11763406394063952,391,6
CHE.hi.warm.vege.wf.05.05.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.018525429835468614,46,14
CHE.hi.warm.vege.wf.05.06.2,scacol,forb,2021-06-23,2021-06-23,EI,0,0.007220425614031816,14,4
CHE.hi.warm.vege.wf.05.07.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.29705421412689864,455,11
CHE.hi.warm.vege.wf.05.08.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.053103873845307875,263,4
CHE.hi.warm.vege.wf.05.09.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.01812207025052685,58,4
CHE.hi.warm.vege.wf.05.10.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.21241140765264943,61,6
CHE.hi.warm.vege.wf.05.11.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.08107038034207151,85,16
CHE.hi.warm.vege.wf.05.12.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.1100076963562832,183,4
CHE.hi.warm.vege.wf.05.13.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.18103638158029547,177,4
CHE.hi.warm.vege.wf.05.14.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.14245527303931937,157,7
CHE.hi.warm.vege.wf.05.15.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.030790941882196127,57,19
CHE.hi.warm.vege.wf.05.16.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.05910568209543334,236,5
CHE.hi.warm.vege.wf.05.17.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.0714259086809034,58,4
CHE.hi.warm.vege.wf.05.18.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.025665874224264456,55,16
CHE.hi.warm.vege.wf.05.19.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.21228407361497234,74,10
CHE.hi.warm.vege.wf.05.20.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.080807022685826,71,18
CHE.hi.warm.vege.wf.05.21.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.013642830007414534,37,4
CHE.hi.warm.vege.wf.05.22.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.08032003958441673,82,16
CHE.hi.warm.vege.wf.05.23.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.021508512906567367,28,6
CHE.hi.warm.vege.wf.05.24.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.023093584913243807,28,5
CHE.hi.warm.vege.wf.05.25.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.006284773004483989,72,2
CHE.hi.warm.vege.wf.05.26.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.12216152711351788,57,8
CHE.hi.warm.vege.wf.05.27.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.005455126246372219,27,3
CHE.hi.warm.vege.wf.05.28.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.18276185259637714,68,8
CHE.hi.warm.vege.wf.05.29.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.12676179529800582,58,5
CHE.hi.warm.vege.wf.05.30.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.0860513711233992,164,5
CHE.hi.warm.bare.wf.05.01.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.0749630731166125,166,8
CHE.hi.warm.bare.wf.05.02.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.03199428662893228,121,3
CHE.hi.warm.bare.wf.05.03.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.05487727845994137,308,4
CHE.hi.warm.bare.wf.05.04.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.05874432906309697,292,4
CHE.hi.warm.bare.wf.05.05.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.017217348733052106,45,12
CHE.hi.warm.bare.wf.05.06.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.047059556241263525,38,6
CHE.hi.warm.bare.wf.05.07.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.08204216150616132,354,5
CHE.hi.warm.bare.wf.05.08.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.03337662918250644,158,5
CHE.hi.warm.bare.wf.05.09.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.02424031548496,88,4
CHE.hi.warm.bare.wf.05.10.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.04190781706826223,47,4
CHE.hi.warm.bare.wf.05.11.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.0805835216351954,80,17
CHE.hi.warm.bare.wf.05.12.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.0871588604218226,108,5
CHE.hi.warm.bare.wf.05.13.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.1205020573652379,128,4
CHE.hi.warm.bare.wf.05.14.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.05399542392786217,139,4
CHE.hi.warm.bare.wf.05.15.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.034066443316573915,57,20
CHE.hi.warm.bare.wf.05.16.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.051743664065589,244,4
