unique_plant_ID,species,functional_group,date_measurement,date_planting,collector,survival,flower_status,biomass_comb,number_seeds,height_vegetative_str,number_leaves,year
CHE.lo.ambi.bare.wf.05.16.2,brapin,graminoid,2021-08-16,2021-06-21,CB,1,0,0.40992871201489334,0,102,53,2021
CHE.lo.ambi.bare.wf.05.17.2,plamed,forb,2021-08-16,2021-06-21,CB,1,1,1.9416926072931262,3520.222222222222,57,11,2021
CHE.lo.ambi.bare.wf.05.18.2,hypper,forb,2021-08-16,2021-06-21,CB,1,0,3.570082412139878,0,175,890,2021
CHE.lo.ambi.bare.wf.05.19.2,salpra,forb,2021-08-16,2021-06-21,CB,1,0,1.0536841997703121,0,109,20,2021
CHE.lo.ambi.bare.wf.05.20.1,silvul,forb,2021-08-16,2021-06-16,CB,1,1,7.750828511926085,3994.6666666666665,220,688,2021
CHE.lo.ambi.bare.wf.05.21.2,medlup,legume,2021-08-16,2021-06-21,CB,1,0,1.118167645911091,0,65,68,2021
CHE.lo.ambi.bare.wf.05.22.2,silvul,forb,2021-08-16,2021-06-21,CB,1,0,0.38595400764533844,0,86,66,2021
CHE.lo.ambi.bare.wf.05.23.2,scacol,forb,2021-08-16,2021-06-21,CB,1,0,0.3100269706569086,0,68,14,2021
CHE.lo.ambi.bare.wf.05.24.3,scacol,forb,2021-08-16,2021-06-28,CB,1,0,0.39327035044390163,0,62,20,2021
CHE.lo.ambi.bare.wf.05.25.2,cenjac,forb,2021-08-16,2021-06-21,CB,1,1,4.098316015094802,62.4,410,96,2021
CHE.lo.ambi.bare.wf.05.26.2,salpra,forb,2021-08-16,2021-06-21,CB,1,0,1.7593780583034997,0,124,24,2021
CHE.lo.ambi.bare.wf.05.27.2,medlup,legume,2021-08-16,2021-06-21,CB,1,1,2.6214554283998024,1119.2727272727273,277,232,2021
CHE.lo.ambi.bare.wf.05.28.2,salpra,forb,2021-08-16,2021-06-21,CB,1,0,0.9306384673504627,0,112,16,2021
CHE.lo.ambi.bare.wf.05.29.1,plamed,forb,2021-08-16,2021-06-16,CB,1,0,0.6382018281734352,0,54,11,2021
CHE.lo.ambi.bare.wf.05.30.1,cenjac,forb,2021-08-16,2021-06-16,CB,1,0,0.30122669743954655,0,138,12,2021
CHE.lo.ambi.bare.wf.08.01.2,brapin,graminoid,2021-08-16,2021-06-22,CB,1,0,0.1934493183255159,0,207,16,2021
CHE.lo.ambi.bare.wf.08.02.2,daucar,forb,2021-08-16,2021-06-22,CB,1,0,2.2129243830524565,0,217,15,2021
CHE.lo.ambi.bare.wf.08.03.2,broere,graminoid,2021-08-16,2021-06-22,CB,1,0,0.01757668255990149,0,235,2,2021
CHE.lo.ambi.bare.wf.08.04.3,broere,graminoid,2021-08-16,2021-06-28,CB,1,0,1.1976228107456823,0,199,68,2021
CHE.lo.ambi.bare.wf.08.05.2,hypper,forb,2021-08-16,2021-06-22,CB,1,0,1.4603976903624292,0,155,416,2021
CHE.lo.ambi.bare.wf.08.06.1,scacol,forb,2021-08-16,2021-06-16,CB,1,0,1.1864397158780522,0,65,51,2021
CHE.lo.ambi.bare.wf.08.07.2,broere,graminoid,2021-08-16,2021-06-22,CB,1,0,0.5430796306257014,0,154,48,2021
CHE.lo.ambi.bare.wf.08.08.2,brapin,graminoid,2021-08-16,2021-06-22,CB,1,0,0.12354620554733278,0,114,23,2021
CHE.lo.ambi.bare.wf.08.09.2,medlup,legume,2021-08-16,2021-06-22,CB,1,1,1.4225565000557656,435.27272727272725,195,117,2021
CHE.lo.ambi.bare.wf.08.10.2,plamed,forb,2021-08-16,2021-06-22,CB,1,1,1.9650017232652641,3520.222222222222,52,12,2021
CHE.lo.ambi.bare.wf.08.11.1,silvul,forb,2021-08-16,2021-06-16,CB,1,1,7.58491706280132,9237.666666666666,228,670,2021
CHE.lo.ambi.bare.wf.08.12.1,daucar,forb,2021-08-16,2021-06-16,CB,1,0,1.8281552861519008,0,214,13,2021
CHE.lo.ambi.bare.wf.08.13.2,daucar,forb,2021-08-16,2021-06-22,CB,1,0,2.750506393282833,0,217,16,2021
CHE.lo.ambi.bare.wf.08.14.1,cenjac,forb,2021-08-16,2021-06-16,CB,1,0,1.405275636459438,0,199,25,2021
CHE.lo.ambi.bare.wf.08.15.2,hypper,forb,2021-08-16,2021-06-22,CB,1,0,1.5745490141154026,0,154,428,2021
CHE.lo.ambi.bare.wf.08.16.2,brapin,graminoid,NA,2021-09-21,NA,NA,NA,NA,NA,NA,NA,2021
CHE.lo.ambi.bare.wf.08.17.1,plamed,forb,2021-08-16,2021-06-16,CB,1,0,2.7442556085124474,0,70,19,2021
CHE.lo.ambi.bare.wf.08.18.1,hypper,forb,2021-08-16,2021-06-16,CB,1,0,1.0304868202200217,0,143,292,2021
CHE.lo.ambi.bare.wf.08.19.1,salpra,forb,2021-08-16,2021-06-16,CB,1,0,3.2562879501055493,0,148,34,2021
CHE.lo.ambi.bare.wf.08.20.2,silvul,forb,2021-08-16,2021-06-22,CB,1,1,3.44749711725396,3944.733333333333,240,236,2021
CHE.lo.ambi.bare.wf.08.21.2,medlup,legume,2021-08-16,2021-06-22,CB,1,0,0.4033356491438516,0,35,46,2021
CHE.lo.ambi.bare.wf.08.22.1,silvul,forb,2021-08-16,2021-06-16,CB,0,NA,NA,NA,NA,NA,2021
CHE.lo.ambi.bare.wf.08.23.3,scacol,forb,2021-08-16,2021-06-24,CB,1,0,0.48981072778211154,0,62,30,2021
CHE.lo.ambi.bare.wf.08.24.3,scacol,forb,2021-08-16,2021-06-24,CB,1,0,0.5949220546716465,0,96,18,2021
CHE.lo.ambi.bare.wf.08.25.2,cenjac,forb,2021-08-16,2021-06-22,CB,1,1,5.76956277569161,436.8,441,55,2021
CHE.lo.ambi.bare.wf.08.26.1,salpra,forb,2021-08-16,2021-06-16,CB,1,0,0.14463068076256494,0,49,10,2021
CHE.lo.ambi.bare.wf.08.27.2,medlup,legume,2021-08-16,2021-06-22,CB,1,1,1.2795837562934245,186.54545454545453,63,316,2021
CHE.lo.ambi.bare.wf.08.28.1,salpra,forb,2021-08-16,2021-06-16,CB,1,0,1.0143289926515555,0,110,18,2021
CHE.lo.ambi.bare.wf.08.29.2,plamed,forb,2021-08-16,2021-06-22,CB,1,1,1.9332675658145642,2640.1666666666665,62,11,2021
CHE.lo.ambi.bare.wf.08.30.2,cenjac,forb,2021-08-16,2021-06-22,CB,1,0,0.2552747912209164,0,120,12,2021
CHE.lo.ambi.bare.wf.04.01.2,brapin,graminoid,2021-08-16,2021-06-22,CB,1,0,0.2605699574504193,0,139,40,2021
CHE.lo.ambi.bare.wf.04.02.2,daucar,forb,2021-08-16,2021-06-22,CB,1,0,1.5189021650559411,0,186,15,2021
CHE.lo.ambi.bare.wf.04.03.2,broere,graminoid,2021-08-16,2021-06-22,CB,1,0,0.01725813243895291,0,201,2,2021
CHE.lo.ambi.bare.wf.04.04.2,broere,graminoid,2021-08-16,2021-06-22,CB,1,1,2.1229931301527127,128.92857142857142,252,57,2021
CHE.lo.ambi.bare.wf.04.05.2,hypper,forb,2021-08-16,2021-06-22,CB,1,0,1.6521690721906421,0,155,504,2021
CHE.lo.ambi.bare.wf.04.06.2,scacol,forb,2021-08-16,2021-06-22,CB,1,0,0.4001092833034404,0,75,16,2021
CHE.lo.ambi.bare.wf.04.07.2,broere,graminoid,2021-08-16,2021-06-22,CB,1,0,0.5075333317320817,0,124,48,2021
CHE.lo.ambi.bare.wf.04.08.3,brapin,graminoid,NA,2021-09-21,NA,NA,NA,NA,NA,NA,NA,2021
CHE.lo.ambi.bare.wf.04.09.1,medlup,legume,2021-08-16,2021-06-16,CB,1,1,0.5994379440953809,145.0909090909091,98,90,2021
CHE.lo.ambi.bare.wf.04.10.2,plamed,forb,2021-08-16,2021-06-22,CB,1,1,2.98366090281731,2640.1666666666665,75,13,2021
CHE.lo.ambi.bare.wf.04.11.2,silvul,forb,2021-08-16,2021-06-22,CB,1,1,2.7687794259402305,3245.6666666666665,141,312,2021
CHE.lo.ambi.bare.wf.04.12.2,daucar,forb,2021-08-16,2021-06-22,CB,1,0,0.9657603917173667,0,165,12,2021
CHE.lo.ambi.bare.wf.04.13.2,daucar,forb,2021-08-16,2021-06-22,CB,1,0,4.094371648275336,0,175,26,2021
CHE.lo.ambi.bare.wf.04.14.2,cenjac,forb,2021-08-16,2021-06-22,CB,1,0,2.426316013434633,0,182,38,2021
CHE.lo.ambi.bare.wf.04.15.2,hypper,forb,2021-08-16,2021-06-22,CB,1,0,0.2276318397484816,0,122,38,2021
CHE.lo.ambi.bare.wf.04.16.3,brapin,graminoid,NA,2021-09-21,NA,NA,NA,NA,NA,NA,NA,2021
CHE.lo.ambi.bare.wf.04.17.1,plamed,forb,2021-08-16,2021-06-16,CB,1,0,1.293088500625442,0,79,11,2021
CHE.lo.ambi.bare.wf.04.18.1,hypper,forb,2021-08-16,2021-06-16,CB,1,0,1.4097419920288383,0,112,504,2021
CHE.lo.ambi.bare.wf.04.19.1,salpra,forb,2021-08-16,2021-06-16,CB,1,0,0.7617665964548245,0,86,18,2021
CHE.lo.ambi.bare.wf.04.20.2,silvul,forb,2021-08-16,2021-06-22,CB,1,1,1.2859759930554693,699.0666666666666,104,168,2021
CHE.lo.ambi.bare.wf.04.21.2,medlup,legume,2021-08-16,2021-06-28,CB,1,1,0.4167438471755423,124.36363636363636,65,80,2021
CHE.lo.ambi.bare.wf.04.22.1,silvul,forb,2021-08-16,2021-06-16,CB,1,1,7.5934465333666195,3894.7999999999997,227,656,2021
CHE.lo.ambi.bare.wf.04.23.2,scacol,forb,2021-08-16,2021-06-24,CB,1,0,2.507734066861464,0,85,58,2021
CHE.lo.ambi.bare.wf.04.24.1,scacol,forb,2021-08-16,2021-06-16,CB,1,0,0.7185230199596384,0,104,17,2021
CHE.lo.ambi.bare.wf.04.25.2,cenjac,forb,2021-08-16,2021-06-22,CB,1,1,5.993961033688762,187.2,487,90,2021
CHE.lo.ambi.bare.wf.04.26.1,salpra,forb,2021-08-16,2021-06-16,CB,1,0,0.4020043631780634,0,77,13,2021
CHE.lo.ambi.bare.wf.04.27.2,medlup,legume,2021-08-16,2021-06-22,CB,1,1,0.20660965728214198,20.727272727272727,53,104,2021
CHE.lo.ambi.bare.wf.04.28.2,salpra,forb,2021-08-16,2021-06-22,CB,1,0,0.8418289626388007,0,102,16,2021
CHE.lo.ambi.bare.wf.04.29.2,plamed,forb,2021-08-16,2021-06-22,CB,1,1,2.0128592229835234,1760.111111111111,67,12,2021
CHE.lo.ambi.bare.wf.04.30.2,cenjac,forb,2021-08-16,2021-06-22,CB,1,0,0.8064671472156151,0,127,24,2021
CHE.lo.ambi.bare.wf.01.01.2,brapin,graminoid,2021-08-16,2021-06-22,CB,1,0,0.7845456451671967,0,188,55,2021
CHE.lo.ambi.bare.wf.01.02.2,daucar,forb,2021-08-16,2021-06-22,CB,1,0,0.6955213516195056,0,205,8,2021
CHE.lo.ambi.bare.wf.01.03.2,broere,graminoid,2021-08-16,2021-06-22,CB,1,0,0.6817706036375534,0,199,42,2021
CHE.lo.ambi.bare.wf.01.04.3,broere,graminoid,2021-08-16,2021-06-28,CB,1,0,0.1382106871573928,0,113,18,2021
CHE.lo.ambi.bare.wf.01.05.2,hypper,forb,2021-08-16,2021-06-22,CB,1,0,1.776016165466884,0,157,500,2021
CHE.lo.ambi.bare.wf.01.06.2,scacol,forb,2021-08-16,2021-06-22,CB,1,0,0.24107743166765996,0,59,13,2021
CHE.lo.ambi.bare.wf.01.07.2,broere,graminoid,2021-08-16,2021-06-22,CB,1,0,0.9720189942268482,0,179,63,2021
CHE.lo.ambi.bare.wf.01.08.2,brapin,graminoid,2021-08-16,2021-06-22,CB,1,0,0.6817380850334511,0,170,54,2021
CHE.lo.ambi.bare.wf.01.09.2,medlup,legume,2021-08-16,2021-06-22,CB,1,1,4.2576029742208545,1513.090909090909,162,380,2021
CHE.lo.ambi.bare.wf.01.10.2,plamed,forb,2021-08-16,2021-06-22,CB,1,0,0.541107213339967,0,53,10,2021
CHE.lo.ambi.bare.wf.01.11.1,silvul,forb,2021-08-16,2021-06-16,CB,1,1,9.660677602182176,3844.8666666666663,274,652,2021
CHE.lo.ambi.bare.wf.01.12.2,daucar,forb,2021-08-16,2021-06-22,CB,1,0,0.5510297754199569,0,101,14,2021
CHE.lo.ambi.bare.wf.01.13.2,daucar,forb,2021-08-16,2021-06-22,CB,1,0,2.938293975743466,0,155,22,2021
CHE.lo.ambi.bare.wf.01.14.2,cenjac,forb,2021-08-16,2021-06-22,CB,1,1,1.3348960095494506,187.2,157,26,2021
CHE.lo.ambi.bare.wf.01.15.1,hypper,forb,2021-08-16,2021-06-16,CB,1,0,2.5817420561817674,0,121,792,2021
CHE.lo.ambi.bare.wf.01.16.2,brapin,graminoid,2021-08-16,2021-06-22,CB,1,0,1.479576500298467,0,217,82,2021
CHE.lo.ambi.bare.wf.01.17.1,plamed,forb,2021-08-16,2021-06-16,CB,1,0,0.9114230323396756,0,70,10,2021
CHE.lo.ambi.bare.wf.01.18.2,hypper,forb,2021-08-16,2021-07-05,CB,1,0,0.5275691326605774,0,92,228,2021
CHE.lo.ambi.bare.wf.01.19.2,salpra,forb,2021-08-16,2021-06-22,CB,1,0,0.3871725613278452,0,64,15,2021
CHE.lo.ambi.bare.wf.01.20.2,silvul,forb,2021-08-16,2021-06-24,CB,1,1,5.5484024673953485,149.79999999999998,224,816,2021
CHE.lo.ambi.bare.wf.01.21.1,medlup,legume,2021-08-16,2021-06-16,CB,1,1,0.5715105597488127,228,115,69,2021
CHE.lo.ambi.bare.wf.01.22.2,silvul,forb,2021-08-16,2021-06-24,CB,1,1,4.043147771732915,2696.3999999999996,126,640,2021
CHE.lo.ambi.bare.wf.01.23.2,scacol,forb,2021-08-16,2021-06-22,CB,1,0,0.4049554952457581,0,65,18,2021
CHE.lo.ambi.bare.wf.01.24.2,scacol,forb,2021-08-16,2021-06-22,CB,1,0,0.1321626614868433,0,41,13,2021
CHE.lo.ambi.bare.wf.01.25.2,cenjac,forb,2021-08-16,2021-06-22,CB,1,0,1.5337796037742666,0,101,43,2021
CHE.lo.ambi.bare.wf.01.26.1,salpra,forb,2021-08-16,2021-06-16,CB,1,0,0.20238752036563343,0,56,10,2021
CHE.lo.ambi.bare.wf.01.27.2,medlup,legume,2021-08-16,2021-06-22,CB,1,1,1.4436190785900498,787.6363636363636,132,172,2021
CHE.lo.ambi.bare.wf.01.28.1,salpra,forb,2021-08-16,2021-06-16,CB,1,0,0.3462393263195781,0,72,12,2021
CHE.lo.ambi.bare.wf.01.29.2,plamed,forb,2021-08-16,2021-06-22,CB,1,0,0.30890193963376594,0,45,9,2021
CHE.lo.ambi.bare.wf.01.30.1,cenjac,forb,2021-08-16,2021-06-16,CB,1,0,0.5403652723606243,0,118,20,2021
CHE.lo.ambi.vege.wf.08.01.1,brapin,graminoid,2021-08-16,2021-06-16,EI,1,0,0.05400269089732043,0,196,5,2021
CHE.lo.ambi.vege.wf.08.02.1,daucar,forb,2021-08-16,2021-06-16,EI,1,0,0.13015258211323433,0,143,4,2021
CHE.lo.ambi.vege.wf.08.03.1,broere,graminoid,2021-08-16,2021-06-16,EI,1,0,0.034753579892685786,0,176,5,2021
CHE.lo.ambi.vege.wf.08.04.1,broere,graminoid,2021-08-16,2021-06-16,EI,1,0,0.10900070078429885,0,240,9,2021
CHE.lo.ambi.vege.wf.08.05.1,hypper,forb,2021-08-16,2021-06-16,EI,1,0,0.06876055368711287,0,200,24,2021
CHE.lo.ambi.vege.wf.08.06.1,scacol,forb,2021-08-16,2021-06-16,EI,1,0,0.09459160842363606,0,67,7,2021
CHE.lo.ambi.vege.wf.08.07.1,broere,graminoid,2021-08-16,2021-06-16,EI,1,0,0.023853380883199764,0,192,3,2021
CHE.lo.ambi.vege.wf.08.08.1,brapin,graminoid,2021-08-16,2021-06-16,EI,1,0,0.01856302454455241,0,162,3,2021
CHE.lo.ambi.vege.wf.08.09.2,medlup,legume,NA,2021-09-21,NA,NA,NA,NA,NA,NA,NA,2021
CHE.lo.ambi.vege.wf.08.10.1,plamed,forb,2021-08-16,2021-06-16,EI,1,0,0.44574046023232056,0,102,6,2021
CHE.lo.ambi.vege.wf.08.11.1,silvul,forb,2021-08-16,2021-06-16,EI,1,0,0.06477433248063404,0,121,10,2021
CHE.lo.ambi.vege.wf.08.12.1,daucar,forb,2021-08-16,2021-06-16,EI,1,0,0.09847772462654181,0,145,4,2021
CHE.lo.ambi.vege.wf.08.13.1,daucar,forb,2021-08-16,2021-06-16,EI,1,0,0.4184448728589071,0,195,6,2021
CHE.lo.ambi.vege.wf.08.14.1,cenjac,forb,2021-08-16,2021-06-16,EI,1,0,0.1247426813069033,0,180,6,2021
CHE.lo.ambi.vege.wf.08.15.1,hypper,forb,2021-08-16,2021-06-16,EI,1,0,0.031228104676414924,0,113,16,2021
CHE.lo.ambi.vege.wf.08.16.1,brapin,graminoid,2021-08-16,2021-06-16,EI,1,0,0.05084763175300881,0,178,6,2021
CHE.lo.ambi.vege.wf.08.17.1,plamed,forb,2021-08-16,2021-06-16,EI,1,0,0.38219452474581533,0,88,6,2021
CHE.lo.ambi.vege.wf.08.18.1,hypper,forb,2021-08-16,2021-06-16,EI,1,0,0.031901304884310956,0,155,14,2021
CHE.lo.ambi.vege.wf.08.19.1,salpra,forb,2021-08-16,2021-06-16,EI,1,0,0.09524073830656266,0,48,8,2021
CHE.lo.ambi.vege.wf.08.20.1,silvul,forb,2021-08-16,2021-06-16,EI,1,0,0.10718347644287066,0,126,15,2021
CHE.lo.ambi.vege.wf.08.21.1,medlup,legume,2021-08-16,2021-06-16,EI,1,0,0.005836344935258288,0,30,3,2021
CHE.lo.ambi.vege.wf.08.22.1,silvul,forb,2021-08-16,2021-06-16,EI,1,0,0.09087541185308663,0,162,11,2021
CHE.lo.ambi.vege.wf.08.23.1,scacol,forb,2021-08-16,2021-06-16,EI,1,0,0.011054251395098535,0,35,3,2021
CHE.lo.ambi.vege.wf.08.24.1,scacol,forb,2021-08-16,2021-06-16,EI,1,0,0.029592774836274368,0,45,5,2021
CHE.lo.ambi.vege.wf.08.25.1,cenjac,forb,2021-08-16,2021-06-16,EI,1,0,0.08860550106777382,0,184,5,2021
CHE.lo.ambi.vege.wf.08.26.1,salpra,forb,2021-08-16,2021-06-16,EI,1,0,0.043477104251665566,0,43,6,2021
CHE.lo.ambi.vege.wf.08.27.1,medlup,legume,2021-08-16,2021-06-16,EI,1,0,0.0051278566364844095,0,49,3,2021
CHE.lo.ambi.vege.wf.08.28.1,salpra,forb,2021-08-16,2021-06-16,EI,1,0,0.09211131028287838,0,63,7,2021
CHE.lo.ambi.vege.wf.08.29.1,plamed,forb,2021-08-16,2021-06-16,EI,1,0,0.18156990330186232,0,64,6,2021
CHE.lo.ambi.vege.wf.08.30.1,cenjac,forb,2021-08-16,2021-06-16,EI,1,0,0.16922041616671307,0,224,7,2021
CHE.lo.ambi.vege.wf.01.01.1,brapin,graminoid,2021-08-17,2021-06-16,EI,1,0,0.1971743009708544,0,268,10,2021
CHE.lo.ambi.vege.wf.01.02.1,daucar,forb,2021-08-17,2021-06-16,EI,1,0,0.09305105607376256,0,151,3,2021
CHE.lo.ambi.vege.wf.01.03.1,broere,graminoid,2021-08-17,2021-06-16,EI,1,0,0.09240586642000252,0,364,6,2021
CHE.lo.ambi.vege.wf.01.04.1,broere,graminoid,2021-08-17,2021-06-16,EI,1,0,0.1108311926991917,0,528,5,2021
CHE.lo.ambi.vege.wf.01.05.1,hypper,forb,2021-08-17,2021-06-16,EI,1,0,0.17850638575273128,0,171,63,2021
CHE.lo.ambi.vege.wf.01.06.1,scacol,forb,2021-08-17,2021-06-16,EI,1,0,0.09703431891591771,0,87,6,2021
CHE.lo.ambi.vege.wf.01.07.1,broere,graminoid,2021-08-17,2021-06-16,EI,1,0,0.037350788906457696,0,269,4,2021
CHE.lo.ambi.vege.wf.01.08.1,brapin,graminoid,2021-08-17,2021-06-16,EI,1,0,0.06850263429630658,0,122,7,2021
CHE.lo.ambi.vege.wf.01.09.1,medlup,legume,2021-08-17,2021-06-16,EI,1,0,0.03889150643082251,0,113,7,2021
CHE.lo.ambi.vege.wf.01.10.1,plamed,forb,2021-08-17,2021-06-16,EI,1,0,0.41766571885626735,0,85,6,2021
CHE.lo.ambi.vege.wf.01.11.1,silvul,forb,2021-08-17,2021-06-16,EI,1,0,0.06783187366599343,0,102,12,2021
CHE.lo.ambi.vege.wf.01.12.1,daucar,forb,2021-08-17,2021-06-16,EI,1,0,0.14275887949234586,0,149,4,2021
CHE.lo.ambi.vege.wf.01.13.2,daucar,forb,2021-08-17,2021-07-08,EI,1,0,0.06765153348181822,0,118,4,2021
CHE.lo.ambi.vege.wf.01.14.1,cenjac,forb,2021-08-17,2021-06-16,EI,1,0,0.03301657847780006,0,107,4,2021
CHE.lo.ambi.vege.wf.01.15.1,hypper,forb,2021-08-17,2021-06-16,EI,1,0,0.21728173801546236,0,202,72,2021
CHE.lo.ambi.vege.wf.01.16.1,brapin,graminoid,2021-08-17,2021-06-16,EI,1,0,0.06387518250067054,0,171,7,2021
CHE.lo.ambi.vege.wf.01.17.1,plamed,forb,2021-08-17,2021-06-16,EI,1,0,0.08089425103590298,0,59,4,2021
CHE.lo.ambi.vege.wf.01.18.1,hypper,forb,2021-08-17,2021-06-16,EI,1,0,0.1909026178104504,0,175,66,2021
CHE.lo.ambi.vege.wf.01.19.1,salpra,forb,2021-08-17,2021-06-16,EI,1,0,0.12242848821734101,0,72,7,2021
CHE.lo.ambi.vege.wf.01.20.1,silvul,forb,2021-08-17,2021-06-16,EI,1,0,0.09229250094320907,0,138,13,2021
CHE.lo.ambi.vege.wf.01.21.1,medlup,legume,2021-08-17,2021-06-16,EI,1,0,0.09520674361992511,0,166,10,2021
CHE.lo.ambi.vege.wf.01.22.1,silvul,forb,2021-08-17,2021-06-16,EI,1,0,0.1111545916879878,0,151,14,2021
CHE.lo.ambi.vege.wf.01.23.1,scacol,forb,2021-08-17,2021-06-16,EI,1,0,0.18225281839486782,0,84,8,2021
CHE.lo.ambi.vege.wf.01.24.1,scacol,forb,2021-08-17,2021-06-16,EI,1,0,0.08328412849304476,0,53,9,2021
CHE.lo.ambi.vege.wf.01.25.1,cenjac,forb,2021-08-17,2021-06-16,EI,1,0,0.29275103812884634,0,261,8,2021
CHE.lo.ambi.vege.wf.01.26.1,salpra,forb,2021-08-17,2021-06-16,EI,1,0,0.05764238883652877,0,41,6,2021
CHE.lo.ambi.vege.wf.01.27.1,medlup,legume,2021-08-17,2021-06-16,EI,1,0,0.017169860803230564,0,86,4,2021
CHE.lo.ambi.vege.wf.01.28.1,salpra,forb,2021-08-17,2021-06-16,EI,1,0,0.20559033277209193,0,78,9,2021
CHE.lo.ambi.vege.wf.01.29.1,plamed,forb,2021-08-17,2021-06-16,EI,1,0,0.5403050007919192,0,95,8,2021
CHE.lo.ambi.vege.wf.01.30.1,cenjac,forb,2021-08-17,2021-06-16,EI,1,0,0.12917569763841039,0,244,5,2021
CHE.lo.ambi.vege.wf.04.01.1,brapin,graminoid,2021-08-17,2021-06-16,EI,1,0,0.028199139083370017,0,243,3,2021
CHE.lo.ambi.vege.wf.04.02.1,daucar,forb,2021-08-17,2021-06-16,EI,1,0,0.4240329373795525,0,180,7,2021
CHE.lo.ambi.vege.wf.04.03.1,broere,graminoid,2021-08-17,2021-06-16,EI,1,0,0.02997744400927546,0,279,3,2021
CHE.lo.ambi.vege.wf.04.04.1,broere,graminoid,2021-08-17,2021-06-16,EI,1,0,0.1080509564408093,0,309,7,2021
CHE.lo.ambi.vege.wf.04.05.1,hypper,forb,2021-08-17,2021-06-16,EI,1,0,0.05215350674330664,0,104,24,2021
CHE.lo.ambi.vege.wf.04.06.1,scacol,forb,2021-08-17,2021-06-16,EI,1,0,0.009056226793209825,0,18,4,2021
CHE.lo.ambi.vege.wf.04.07.1,broere,graminoid,2021-08-17,2021-06-16,EI,1,0,0.05727053006475746,0,404,4,2021
CHE.lo.ambi.vege.wf.04.08.1,brapin,graminoid,2021-08-17,2021-06-16,EI,1,0,0.10247779336791676,0,361,5,2021
CHE.lo.ambi.vege.wf.04.09.1,medlup,legume,2021-08-17,2021-06-16,EI,1,0,0.008183994817929188,0,83,3,2021
CHE.lo.ambi.vege.wf.04.10.1,plamed,forb,2021-08-17,2021-06-16,EI,1,0,0.2833533690758142,0,118,4,2021
CHE.lo.ambi.vege.wf.04.11.1,silvul,forb,2021-08-17,2021-06-16,EI,1,0,0.22031334000973235,0,177,24,2021
CHE.lo.ambi.vege.wf.04.12.1,daucar,forb,2021-08-17,2021-06-16,EI,1,0,0.2983366356577395,0,301,4,2021
CHE.lo.ambi.vege.wf.04.13.1,daucar,forb,2021-08-17,2021-06-16,EI,1,0,0.21268532481679914,0,240,5,2021
CHE.lo.ambi.vege.wf.04.14.1,cenjac,forb,2021-08-17,2021-06-16,EI,1,0,0.16624174918031773,0,354,5,2021
CHE.lo.ambi.vege.wf.04.15.1,hypper,forb,2021-08-17,2021-06-16,EI,1,0,0.039822391071731335,0,131,17,2021
CHE.lo.ambi.vege.wf.04.16.1,brapin,graminoid,2021-08-17,2021-06-16,EI,1,0,0.15809697071760495,0,390,6,2021
CHE.lo.ambi.vege.wf.04.17.1,plamed,forb,2021-08-17,2021-06-16,EI,1,0,0.8742489121088031,0,142,6,2021
CHE.lo.ambi.vege.wf.04.18.1,hypper,forb,2021-08-17,2021-06-16,EI,1,0,0.26889641295034794,0,238,80,2021
CHE.lo.ambi.vege.wf.04.19.1,salpra,forb,2021-08-17,2021-06-16,EI,1,0,0.0665077600372553,0,65,4,2021
CHE.lo.ambi.vege.wf.04.20.1,silvul,forb,2021-08-17,2021-06-16,EI,1,0,0.1964611700102383,0,194,19,2021
CHE.lo.ambi.vege.wf.04.21.1,medlup,legume,2021-08-17,2021-06-16,EI,1,0,0.03208047360717019,0,118,5,2021
CHE.lo.ambi.vege.wf.04.22.1,silvul,forb,2021-08-17,2021-06-16,EI,1,0,0.07346711878524653,0,128,11,2021
CHE.lo.ambi.vege.wf.04.23.2,scacol,forb,2021-08-17,2021-07-07,EI,1,0,0.05052299609314261,0,69,5,2021
CHE.lo.ambi.vege.wf.04.24.1,scacol,forb,2021-08-17,2021-06-16,EI,1,0,0.0742011342129231,0,80,6,2021
CHE.lo.ambi.vege.wf.04.25.1,cenjac,forb,2021-08-17,2021-06-16,EI,1,0,0.12180714833409242,0,236,5,2021
CHE.lo.ambi.vege.wf.04.26.1,salpra,forb,2021-08-17,2021-06-16,EI,1,0,0.05308911906080222,0,51,5,2021
CHE.lo.ambi.vege.wf.04.27.1,medlup,legume,2021-08-17,2021-06-16,EI,1,0,0.042324064210125474,0,130,6,2021
CHE.lo.ambi.vege.wf.04.28.1,salpra,forb,2021-08-17,2021-06-16,EI,1,0,0.07167189529629284,0,56,6,2021
CHE.lo.ambi.vege.wf.04.29.1,plamed,forb,2021-08-17,2021-06-16,EI,1,0,0.3543474417829859,0,100,5,2021
CHE.lo.ambi.vege.wf.04.30.1,cenjac,forb,2021-08-17,2021-06-16,EI,1,0,NA,0,233,NA,2021
CHE.lo.ambi.vege.wf.10.01.1,brapin,graminoid,2021-08-16,2021-06-16,EI,1,0,0.1174130473022644,0,276,10,2021
CHE.lo.ambi.vege.wf.10.02.1,daucar,forb,2021-08-16,2021-06-16,EI,1,0,0.1695431315000649,0,169,4,2021
CHE.lo.ambi.vege.wf.10.03.1,broere,graminoid,2021-08-16,2021-06-16,EI,1,0,0.09526377845082806,0,341,6,2021
CHE.lo.ambi.vege.wf.10.04.1,broere,graminoid,2021-08-16,2021-06-16,EI,1,0,0.017285769886009675,0,136,3,2021
